Old	New
ORCTL2	SLC22A18
BWSCR1A	SLC22A18
IMPT1	SLC22A18
SLC22A1L	SLC22A18
SLC22A18AS	SLC22A18AS
BWSCR1B	SLC22A18AS
ORCTL2S	SLC22A18AS
SLC22A1LS	SLC22A18AS
SLC22A20P	SLC22A20P
SLC22A20	SLC22A20P
SLC22A23	SLC22A23
C6orf85	SLC22A23
SLC22A24	SLC22A24
SLC22A25	SLC22A25
SLC22A31	SLC22A31
SLC23A1	SLC23A1
SLC23A2	SLC23A1
SLC23A2	SLC23A2
SLC23A3	SLC23A3
SLC23A4P	SLC23A4P
SLC23A4	SLC23A4P
SLC24A1	SLC24A1
SLC24A2	SLC24A2
SLC24A3	SLC24A3
SLC24A3-AS1	SLC24A3-AS1
SLC24A4	SLC24A4
SLC24A5	SLC24A5
SLC25A1	SLC25A1
SLC20A3	SLC25A1
SLC25A1P1	SLC25A1P1
SLC25A1P2	SLC25A1P2
SLC25A1P3	SLC25A1P3
SLC25A1P4	SLC25A1P4
SLC25A1P5	SLC25A1P5
SLC25A2	SLC25A2
SLC25A3	SLC25A3
PHC	SLC25A3
SLC25A3P1	SLC25A3P1
SLC25A3P2	SLC25A3P2
SLC25A3P3	SLC25A3P3
SLC25A4	SLC25A4
PEO3	SLC25A4
PEO2	SLC25A4
ANT1	SLC25A4
SLC25A5	SLC25A5
ANT2	SLC25A5
SLC25A5-AS1	SLC25A5-AS1
SLC25A5P1	SLC25A5P1
ANTP3	SLC25A5P1
SLC25A5P2	SLC25A5P2
SLC25A5P3	SLC25A5P3
ANTP1	SLC25A5P3
SLC25A5P4	SLC25A5P4
SLC25A5P5	SLC25A5P5
ANTP5	SLC25A5P5
SLC25A5P6	SLC25A5P6
ANTP6	SLC25A5P6
SLC25A5P7	SLC25A5P7
ANTP7	SLC25A5P7
SLC25A5P8	SLC25A5P8
SLC25A5P9	SLC25A5P9
SLC25A6	SLC25A6
ANT3	SLC25A6
SLC25A6P1	SLC25A6P1
SLC25A5L	SLC25A6P1
SLC25A6P2	SLC25A6P2
SLC25A6P3	SLC25A6P3
SLC25A6P4	SLC25A6P4
SLC25A6P5	SLC25A6P5
SLC25A6P6	SLC25A6P6
SLC25A10	SLC25A10
DIC	SLC25A10
SLC25A11	SLC25A11
SLC20A4	SLC25A11
SLC25A12	SLC25A12
SLC25A13	SLC25A13
CTLN2	SLC25A13
SLC25A14	SLC25A14
SLC25A14P1	SLC25A14P1
SLC25A15	SLC25A15
ORNT1	SLC25A15
HHH	SLC25A15
SLC25A15P1	SLC25A15P1
SLC25A15P	SLC25A15P1
SLC25A15P2	SLC25A15P2
SLC25A15P3	SLC25A15P3
SLC25A15P4	SLC25A15P4
SLC25A15P5	SLC25A15P5
SLC25A16	SLC25A16
SLC25A17	SLC25A17
SLC25A18	SLC25A18
SLC25A18P1	SLC25A18P1
SLC25A19	SLC25A19
MCPHA	SLC25A19
SLC25A20	SLC25A20
CACT	SLC25A20
SLC25A20P1	SLC25A20P1
CACTP	SLC25A20P1
SLC25A20P	SLC25A20P1
SLC25A21	SLC25A21
SLC25A21-AS1	SLC25A21-AS1
SLC25A22	SLC25A22
SLC25A23	SLC25A23
SLC25A24	SLC25A24
SLC25A24P1	SLC25A24P1
SLC25A24P2	SLC25A24P2
SLC25A25	SLC25A25
SLC25A25-AS1	SLC25A25-AS1
SLC25A26	SLC25A26
SLC25A27	SLC25A27
SLC25A28	SLC25A28
SLC25A28-DT	SLC25A28-DT
SLC25A29	SLC25A29
C14orf69	SLC25A29
SLC25A30	SLC25A30
SLC25A30-AS1	SLC25A30-AS1
SLC25A31	SLC25A31
SLC25A32	SLC25A32
SLC25A33	SLC25A33
SLC25A34	SLC25A34
SLC25A34-AS1	SLC25A34-AS1
SLC25A35	SLC25A35
SLC25A36	SLC25A36
SLC25A36P1	SLC25A36P1
SLC25A37	SLC25A37
SLC25A38	SLC25A38
SLC25A38P1	SLC25A38P1
SLC25A39	SLC25A39
SLC25A39P1	SLC25A39P1
SLC25A39P2	SLC25A39P2
SLC25A40	SLC25A40
SLC25A41	SLC25A41
SLC25A42	SLC25A42
SLC25A43	SLC25A43
SLC25A44	SLC25A44
SLC25A45	SLC25A45
SLC25A46	SLC25A46
SLC25A47	SLC25A47
C14orf68	SLC25A47
SLC25A47P1	SLC25A47P1
SLC25A48	SLC25A48
SLC25A48-AS1	SLC25A48-AS1
LINC01959	SLC25A48-AS1
SLC25A51	SLC25A51
MCART1	SLC25A51
SLC25A51P1	SLC25A51P1
MCART3P	SLC25A51P1
SLC25A51P2	SLC25A51P2
MCART4P	SLC25A51P2
SLC25A51P3	SLC25A51P3
MCART5P	SLC25A51P3
SLC25A51P4	SLC25A51P4
SLC25A52	SLC25A52
MCART2	SLC25A52
SLC25A53	SLC25A53
MCART6	SLC25A53
SLC25A53P1	SLC25A53P1
SLC26A1	SLC26A1
SLC26A2	SLC26A2
DTD	SLC26A2
SLC26A3	SLC26A3
DRA	SLC26A3
CLD	SLC26A3
SLC26A4	SLC26A4
DFNB4	SLC26A4
SLC26A4-AS1	SLC26A4-AS1
SLC26A5	SLC26A5
PRES	SLC26A5
SLC26A5-AS1	SLC26A5-AS1
SLC26A6	SLC26A6
SLC26A7	SLC26A7
SLC26A8	SLC26A8
SLC26A9	SLC26A9
SLC26A9-AS1	SLC26A9-AS1
SLC26A10P	SLC26A10P
SLC26A10	SLC26A10P
SLC26A11	SLC26A11
SLC27A1	SLC27A1
SLC27A2	SLC27A2
FACVL1	SLC27A2
SLC27A3	SLC27A3
SLC27A4	SLC27A4
SLC27A5	SLC27A5
SLC27A6	SLC27A6
SLC28A1	SLC28A1
SLC28A2	SLC28A2
SLC28A2-AS1	SLC28A2-AS1
SLC28A3	SLC28A3
SLC28A3-AS1	SLC28A3-AS1
SLC29A1	SLC29A1
ENT1	SLC29A1
SLC29A2	SLC29A2
ENT2	SLC29A2
HNP36	SLC29A2
SLC29A3	SLC29A3
SLC29A4	SLC29A4
SLC29A4P1	SLC29A4P1
SLC29A4P2	SLC29A4P2
SLC30A1	SLC30A1
ZNT1	SLC30A1
SLC30A2	SLC30A2
ZNT2	SLC30A2
SLC30A3	SLC30A3
ZNT3	SLC30A3
SLC30A4	SLC30A4
ZNT4	SLC30A4
SLC30A4-AS1	SLC30A4-AS1
SLC30A5	SLC30A5
SLC30A6	SLC30A6
SLC30A6-DT	SLC30A6-DT
SLC30A6P1	SLC30A6P1
SLC30A7	SLC30A7
SLC30A8	SLC30A8
SLC30A9	SLC30A9
C4orf1	SLC30A9
SLC30A10	SLC30A10
SLC31A1	SLC31A1
COPT1	SLC31A1
SLC31A1P1	SLC31A1P1
SLC31A1P	SLC31A1P1
SLC31A2	SLC31A2
COPT2	SLC31A2
SLC32A1	SLC32A1
VIAAT	SLC32A1
SLC33A1	SLC33A1
ACATN	SLC33A1
SPG42	SLC33A1
SLC34A1	SLC34A1
NPT2	SLC34A1
SLC34A2	SLC34A2
SLC34A3	SLC34A3
SLC35A1	SLC35A1
SLC35A2	SLC35A2
UGALT	SLC35A2
SLC35A3	SLC35A3
SLC35A4	SLC35A4
SLC35A5	SLC35A5
SLC35B1	SLC35B1
SLC35B2	SLC35B2
SLC35B3	SLC35B3
C6orf196	SLC35B3
SLC35B4	SLC35B4
SLC35C1	SLC35C1
SLC35C2	SLC35C2
C20orf5	SLC35C2
OVCOV1	SLC35C2
SLC35C2P1	SLC35C2P1
SLC35D1	SLC35D1
SLC35D2	SLC35D2
SLC35D3	SLC35D3
FRCL1	SLC35D3
SLC35E1	SLC35E1
SLC35E1P1	SLC35E1P1
SLC35E2A	SLC35E2A
SLC35E2	SLC35E2A
SLC35E2B	SLC35E2B
SLC35E3	SLC35E3
SLC35E4	SLC35E4
SLC35F1	SLC35F1
C6orf169	SLC35F1
SLC35F2	SLC35F2
SLC35F3	SLC35F3
SLC35F3-AS1	SLC35F3-AS1
SLC35F4	SLC35F4
C14orf36	SLC35F4
SLC35F5	SLC35F5
SLC35F6	SLC35F6
C2orf18	SLC35F6
SLC35G1	SLC35G1
TMEM20	SLC35G1
SLC35G2	SLC35G2
TMEM22	SLC35G2
SLC35G3	SLC35G3
TMEM21A	SLC35G3
AMAC1	SLC35G3
SLC35G4	SLC35G4
AMAC1L1	SLC35G4
SLC35G4P	SLC35G4
SLC35G5	SLC35G5
AMAC	SLC35G5
AMAC1L2	SLC35G5
SLC35G6	SLC35G6
TMEM21B	SLC35G6
AMAC1L3	SLC35G6
SLC36A1	SLC36A1
SLC36A2	SLC36A2
SLC36A3	SLC36A3
SLC36A4	SLC36A4
SLC37A1	SLC37A1
SLC37A2	SLC37A2
SLC37A3	SLC37A3
SLC37A4	SLC37A4
G6PT1	SLC37A4
G6PT2	SLC37A4
G6PT3	SLC37A4
SLC38A1	SLC38A1
SLC38A2	SLC38A2
SLC38A2-AS1	SLC38A2-AS1
SLC38A3	SLC38A3
SLC38A4	SLC38A4
SLC38A4-AS1	SLC38A4-AS1
SLC38A5	SLC38A5
SLC38A6	SLC38A6
SLC38A7	SLC38A7
SLC38A8	SLC38A8
SLC38A9	SLC38A9
SLC38A10	SLC38A10
SLC38A11	SLC38A11
SLC39A1	SLC39A1
ZIRTL	SLC39A1
SLC39A2	SLC39A2
SLC39A3	SLC39A3
SLC39A4	SLC39A4
AEZ	SLC39A4
SLC39A5	SLC39A5
SLC39A6	SLC39A6
SLC39A7	SLC39A7
HKE4	SLC39A7
SLC39A8	SLC39A8
SLC39A9	SLC39A9
SLC39A10	SLC39A10
SLC39A11	SLC39A11
C17orf26	SLC39A11
SLC39A12	SLC39A12
SLC39A12-AS1	SLC39A12-AS1
SLC39A13	SLC39A13
SLC39A13-AS1	SLC39A13-AS1
SLC39A14	SLC39A14
SLC40A1	SLC40A1
SLC11A3	SLC40A1
SLC41A1	SLC41A1
SLC41A2	SLC41A2
SLC41A3	SLC41A3
SLC41A3-AS1	SLC41A3-AS1
SLC43A1	SLC43A1
POV1	SLC43A1
SLC43A2	SLC43A2
SLC43A3	SLC43A3
SLC44A1	SLC44A1
CDW92	SLC44A1
SLC44A2	SLC44A2
SLC44A3	SLC44A3
SLC44A3-AS1	SLC44A3-AS1
LINC01057	SLC44A3-AS1
SLC44A3P1	SLC44A3P1
SLC44A4	SLC44A4
C6orf29	SLC44A4
SLC44A5	SLC44A5
SLC45A1	SLC45A1
DNB5	SLC45A1
SLC45A2	SLC45A2
MATP	SLC45A2
SLC45A3	SLC45A3
PCANAP6	SLC45A3
PCANAP2	SLC45A3
PCANAP8	SLC45A3
SLC45A4	SLC45A4
SLC45A4-AS1	SLC45A4-AS1
SLC46A1	SLC46A1
SLC46A2	SLC46A2
TSCOT	SLC46A2
SLC46A2-AS1	SLC46A2-AS1
SLC46A3	SLC46A3
SLC47A1	SLC47A1
SLC47A1P1	SLC47A1P1
SLC47A1P2	SLC47A1P2
SLC47A2	SLC47A2
SLC48A1	SLC48A1
SLC49A3	SLC49A3
MFSD7	SLC49A3
SLC49A4	SLC49A4
DIRC2	SLC49A4
SLC50A1	SLC50A1
RAG1AP1	SLC50A1
SLC51A	SLC51A
SLC51B	SLC51B
SLC52A1	SLC52A1
GPR172B	SLC52A1
SLC52A2	SLC52A2
GPR172A	SLC52A2
SLC52A3	SLC52A3
C20orf54	SLC52A3
SLC66A1	SLC66A1
PQLC2	SLC66A1
SLC66A1L	SLC66A1L
C3orf55	SLC66A1L
PQLC2L	SLC66A1L
SLC66A2	SLC66A2
PQLC1	SLC66A2
SLC66A2P1	SLC66A2P1
PQLC1P1	SLC66A2P1
SLC66A2P2	SLC66A2P2
PQLC1P2	SLC66A2P2
SLC66A3	SLC66A3
C2orf22	SLC66A3
PQLC3	SLC66A3
SLCO1A2	SLCO1A2
SLC21A3	SLCO1A2
SLCO1B1	SLCO1B1
SLC21A6	SLCO1B1
SLCO1B3	SLCO1B3
SLC21A8	SLCO1B3
SLCO1B3-SLCO1B7	SLCO1B3-SLCO1B7
SLCO1B7	SLCO1B7
SLCO1C1	SLCO1C1
SLC21A14	SLCO1C1
SLCO2A1	SLCO2A1
SLC21A2	SLCO2A1
MATR1	SLCO2A1
SLCO2B1	SLCO2B1
SLC21A9	SLCO2B1
SLCO3A1	SLCO3A1
SLC21A11	SLCO3A1
SLCO4A1	SLCO4A1
SLC21A12	SLCO4A1
SLCO4A1-AS1	SLCO4A1-AS1
SLCO4A1-AS2	SLCO4A1-AS2
SLCO4C1	SLCO4C1
SLCO5A1	SLCO5A1
SLC21A15	SLCO5A1
SLCO5A1-AS1	SLCO5A1-AS1
SLCO6A1	SLCO6A1
SLF1	SLF1
BRCTD1	SLF1
ANKRD32	SLF1
SLF2	SLF2
C10orf6	SLF2
FAM178A	SLF2
SLFN5	SLFN5
SLFN11	SLFN11
SLFN12	SLFN12
SLFN12L	SLFN12L
SLFN13	SLFN13
SLFN14	SLFN14
SLFNL1	SLFNL1
SLFNL1-AS1	SLFNL1-AS1
SLIRP	SLIRP
C14orf156	SLIRP
SLIRPP1	SLIRPP1
SLIRPP2	SLIRPP2
SLIT1	SLIT1
SLIL1	SLIT1
SLIT1-AS1	SLIT1-AS1
SLIT2	SLIT2
SLIL3	SLIT2
SLIT2-IT1	SLIT2-IT1
SLIT3	SLIT3
SLIL2	SLIT3
SLIT3-AS1	SLIT3-AS1
SLIT3-AS2	SLIT3-AS2
SLITRK1	SLITRK1
LRRC12	SLITRK1
SLITRK2	SLITRK2
SLITL1	SLITRK2
TMEM257	SLITRK2
CXorf1	SLITRK2
SLITRK3	SLITRK3
SLITRK4	SLITRK4
SLITRK5	SLITRK5
LRRC11	SLITRK5
SLITRK6	SLITRK6
SLK	SLK
SLMAP	SLMAP
SLN	SLN
SLPI	SLPI
SLTM	SLTM
SLU7	SLU7
SLURP1	SLURP1
SLURP2	SLURP2
SLX1A	SLX1A
GIYD1	SLX1A
SLX1A-SULT1A3	SLX1A-SULT1A3
SLX1B	SLX1B
GIYD2	SLX1B
SLX1B-SULT1A4	SLX1B-SULT1A4
SLX4	SLX4
BTBD12	SLX4
SLX4IP	SLX4IP
C20orf94	SLX4IP
SLX9	SLX9
C21orf70	SLX9
FAM207A	SLX9
SMAD1	SMAD1
MADH1	SMAD1
SMAD1-AS1	SMAD1-AS1
SMAD1-AS2	SMAD1-AS2
SMAD2	SMAD2
MADH2	SMAD2
SMAD3	SMAD3
MADH3	SMAD3
SMAD3-AS1	SMAD3-AS1
SMAD3-DT	SMAD3-DT
SMAD4	SMAD4
MADH4	SMAD4
SMAD5	SMAD5
MADH5	SMAD5
SMAD5-AS1	SMAD5-AS1
SMAD5OS	SMAD5-AS1
SMAD6	SMAD6
MADH7	SMAD6
MADH6	SMAD6
SMAD7	SMAD7
MADH8	SMAD7
MADH7	SMAD7
SMAD9	SMAD9
MADH6	SMAD9
MADH9	SMAD9
SMAD9-IT1	SMAD9-IT1
SMAD9-AS1	SMAD9-IT1
SMAGP	SMAGP
SMANTIS	SMANTIS
SMAP1	SMAP1
SMAP2	SMAP2
SMAP1L	SMAP2
SMARCA1	SMARCA1
SNF2L1	SMARCA1
SNF2L	SMARCA1
SMARCA2	SMARCA2
SNF2L2	SMARCA2
SMARCA2-AS1	SMARCA2-AS1
SMARCA4	SMARCA4
SNF2L4	SMARCA4
SMARCA5	SMARCA5
SMARCA5-AS1	SMARCA5-AS1
SMARCAD1	SMARCAD1
SMARCAD1-DT	SMARCAD1-DT
SMARCAL1	SMARCAL1
SMARCAL1-AS1	SMARCAL1-AS1
SMARCB1	SMARCB1
SNF5L1	SMARCB1
SMARCC1	SMARCC1
SMARCC2	SMARCC2
SMARCD1	SMARCD1
SMARCD2	SMARCD2
SMARCD3	SMARCD3
SMARCE1	SMARCE1
SMARCE1P1	SMARCE1P1
SMARCE1P2	SMARCE1P2
SMARCE1P3	SMARCE1P3
SMARCE1P4	SMARCE1P4
SMARCE1P5	SMARCE1P5
SMARCE1P6	SMARCE1P6
SMARCE1P7	SMARCE1P7
SMASR	SMASR
LINC02206	SMASR
SMBD1P	SMBD1P
SMC1A	SMC1A
SMC1L1	SMC1A
SMC1B	SMC1B
SMC1L2	SMC1B
SMC2	SMC2
SMC2L1	SMC2
SMC2-DT	SMC2-DT
SMC2-AS1	SMC2-DT
SMC3	SMC3
CSPG6	SMC3
SMC3P1	SMC3P1
SMC4	SMC4
SMC4L1	SMC4
SMC4P1	SMC4P1
SMC5	SMC5
SMC5L1	SMC5
SMC5-DT	SMC5-DT
SMC5-AS1	SMC5-DT
SMC6	SMC6
SMC6L1	SMC6
SMCHD1	SMCHD1
SMCO1	SMCO1
C3orf43	SMCO1
SMCO2	SMCO2
C12orf70	SMCO2
SMCO3	SMCO3
C12orf69	SMCO3
SMCO4	SMCO4
C11orf75	SMCO4
SMCO4P1	SMCO4P1
SMCP	SMCP
MCSP	SMCP
SMCR2	SMCR2
SMCR5	SMCR5
SMCR8	SMCR8
SMDT1	SMDT1
C22orf32	SMDT1
SMG1	SMG1
SMG1-DT	SMG1-DT
SMG1P1	SMG1P1
SMG1P2	SMG1P2
SMG1P3	SMG1P3
SMG1P4	SMG1P4
SMG1P5	SMG1P5
SMG1P6	SMG1P6
SMG1P7	SMG1P7
SMG5	SMG5
SMG6	SMG6
C17orf31	SMG6
SMG6-IT1	SMG6-IT1
C17orf6	SMG6-IT1
SMG7	SMG7
C1orf16	SMG7
SMG7-AS1	SMG7-AS1
SMG8	SMG8
C17orf71	SMG8
SMG9	SMG9
C19orf61	SMG9
SMILR	SMILR
SMIM1	SMIM1
SMIM2	SMIM2
C13orf44	SMIM2
SMIM2-AS1	SMIM2-AS1
C13orf44-AS1	SMIM2-AS1
SMIM2-IT1	SMIM2-IT1
C13orf44-IT1	SMIM2-IT1
SMIM3	SMIM3
C5orf62	SMIM3
SMIM5	SMIM5
C17orf109	SMIM5
SMIM6	SMIM6
C17orf110	SMIM6
SMIM7	SMIM7
C19orf42	SMIM7
SMIM7P1	SMIM7P1
SMIM8	SMIM8
C6orf162	SMIM8
SMIM9	SMIM9
CXorf68	SMIM9
SMIM10	SMIM10
CXorf69	SMIM10
SMIM10L1	SMIM10L1
SMIM10L2A	SMIM10L2A
NCRNA00086	SMIM10L2A
LINC00086	SMIM10L2A
SMIM10L2B	SMIM10L2B
NCRNA00087	SMIM10L2B
LINC00087	SMIM10L2B
SMIM10L2B-AS1	SMIM10L2B-AS1
SMIM11	SMIM11
C21orf51	SMIM11
FAM165B	SMIM11
SMIM11A	SMIM11
SMIM11P1	SMIM11P1
C6orf161	SMIM11P1
FAM165A	SMIM11P1
SMIM11P2	SMIM11P2
SMIM12	SMIM12
C1orf212	SMIM12
SMIM12P1	SMIM12P1
SMIM13	SMIM13
C6orf228	SMIM13
SMIM14	SMIM14
C4orf34	SMIM14
SMIM14-DT	SMIM14-DT
SMIM15	SMIM15
C5orf43	SMIM15
SMIM15-AS1	SMIM15-AS1
SMIM15P1	SMIM15P1
SMIM15P2	SMIM15P2
SMIM17	SMIM17
SMIM18	SMIM18
SMIM19	SMIM19
C8orf40	SMIM19
SMIM20	SMIM20
C4orf52	SMIM20
SMIM21	SMIM21
C18orf62	SMIM21
SMIM22	SMIM22
SMIM23	SMIM23
C5orf50	SMIM23
SMIM24	SMIM24
C19orf77	SMIM24
SMIM26	SMIM26
LINC00493	SMIM26
SMIM27	SMIM27
C9orf133	SMIM27
TOPORS-AS1	SMIM27
SMIM28	SMIM28
SMIM29	SMIM29
C6orf1	SMIM29
SMIM30	SMIM30
LINC00998	SMIM30
SMIM31	SMIM31
LINC01207	SMIM31
SMIM32	SMIM32
SMIM33	SMIM33
SMIM34	SMIM34
SMIM34A	SMIM34
SMIM35	SMIM35
TMPRSS4-AS1	SMIM35
SMIM36	SMIM36
SMIM38	SMIM38
SMIM39	SMIM39
SMIM40	SMIM40
SMIM41	SMIM41
SMIM42	SMIM42
SMIM43	SMIM43
SMIM44	SMIM44
SMIM45	SMIM45
LINC00634	SMIM45
SMIM46	SMIM46
SMIM47	SMIM47
SMKR1	SMKR1
SMLR1	SMLR1
SMN1	SMN1
SMA	SMN1
SMA	SMN1
SMN2	SMN2
SMNDC1	SMNDC1
SMO	SMO
SMOH	SMO
SMOC1	SMOC1
SMOC2	SMOC2
SMOX	SMOX
C20orf16	SMOX
SMPD1	SMPD1
SMPD2	SMPD2
SMPD3	SMPD3
SMPD4	SMPD4
SMPD4BP	SMPD4BP
SMPD4P1	SMPD4P1
SMPD4P2	SMPD4P2
SMPD5	SMPD5
SMPDL3A	SMPDL3A
SMPDL3B	SMPDL3B
SMPX	SMPX
DFN6	SMPX
SMR3A	SMR3A
PROL5	SMR3A
SMR3B	SMR3B
PROL3	SMR3B
SMS	SMS
SRS	SMS
SMSP1	SMSP1
SMTN	SMTN
SMTNL1	SMTNL1
SMTNL2	SMTNL2
SMU1	SMU1
SMU1P1	SMU1P1
SMUG1	SMUG1
SMUG1-AS1	SMUG1-AS1
SMUG1P1	SMUG1P1
SMURF1	SMURF1
SMURF2	SMURF2
SMURF2P1	SMURF2P1
SMYD1	SMYD1
SMYD2	SMYD2
SMYD3	SMYD3
ZNFN3A1	SMYD3
ZMYND1	SMYD3
SMYD3-AS1	SMYD3-AS1
SMYD3-IT1	SMYD3-IT1
SMYD4	SMYD4
SMYD5	SMYD5
RAI15	SMYD5
SNAI1	SNAI1
SNAI1P1	SNAI1P1
SNAI1P	SNAI1P1
SNAI1L1	SNAI1P1
SNAI2	SNAI2
SLUG	SNAI2
SNAI3	SNAI3
ZNF293	SNAI3
SNAI3-AS1	SNAI3-AS1
SNAP23	SNAP23
SNAP23P1	SNAP23P1
SNAP23P	SNAP23P1
SNAP25	SNAP25
SNAP	SNAP25
SNAP25-AS1	SNAP25-AS1
SNAP29	SNAP29
SNAP47	SNAP47
C1orf142	SNAP47
SNAP47-AS1	SNAP47-AS1
SNAP47-IT1	SNAP47-AS1
SNAP91	SNAP91
SNAPC1	SNAPC1
SNAPC2	SNAPC2
SNAPC3	SNAPC3
SNAPC4	SNAPC4
SNAPC5	SNAPC5
SNAPC5P1	SNAPC5P1
SNAPIN	SNAPIN
SNAPAP	SNAPIN
SNAR-A1	SNAR-A1
SNAR-A2	SNAR-A2
SNAR-A3	SNAR-A3
SNAR-A4	SNAR-A4
SNAR-A5	SNAR-A5
SNAR-A6	SNAR-A6
SNAR-A7	SNAR-A7
SNAR-A8	SNAR-A8
SNAR-A9	SNAR-A9
SNAR-A10	SNAR-A10
SNAR-A11	SNAR-A11
SNAR-A12	SNAR-A12
SNAR-A13	SNAR-A13
SNAR-A14	SNAR-A14
SNAR-B1	SNAR-B1
SNAR-B2	SNAR-B2
SNAR-C1	SNAR-C1
SNAR-C2	SNAR-C2
SNAR-C3	SNAR-C3
SNAR-C4	SNAR-C4
SNAR-C5	SNAR-C5
SNAR-D	SNAR-D
SNAR-E	SNAR-E
SNAR-F	SNAR-F
SNAR-G1	SNAR-G1
SNAR-G2	SNAR-G2
SNAR-H	SNAR-H
SNAR-I	SNAR-I
SNCA	SNCA
PARK1	SNCA
PARK4	SNCA
SNCA-AS1	SNCA-AS1
SNCAIP	SNCAIP
SNCB	SNCB
SNCG	SNCG
SND1	SND1
SND1-DT	SND1-DT
SND1-IT1	SND1-IT1
C7orf54	SND1-IT1
SNED1	SNED1
SNED1-AS1	SNED1-AS1
SNF8	SNF8
SNF8P1	SNF8P1
SNHG1	SNHG1
SNHG3	SNHG3
RNU17D	SNHG3
RNU17C	SNHG3
SNHG4	SNHG4
SNHG5	SNHG5
C6orf160	SNHG5
SNHG6	SNHG6
SNHG7	SNHG7
SNHG8	SNHG8
SNHG9	SNHG9
SNHG10	SNHG10
C14orf62	SNHG10
SNHG11	SNHG11
C20orf198	SNHG11
SNHG12	SNHG12
C1orf79	SNHG12
SNHG14	SNHG14
UBE3A-AS1	SNHG14
SNHG15	SNHG15
C7orf40	SNHG15
SNHG16	SNHG16
SNHG17	SNHG17
SNHG18	SNHG18
SNHG19	SNHG19
SNHG20	SNHG20
C17orf86	SNHG20
NCRNA00338	SNHG20
LINC00338	SNHG20
SNHG21	SNHG21
SNHG22	SNHG22
SNHG25	SNHG25
SNHG26	SNHG26
SNHG27	SNHG27
SNHG28	SNHG28
C1orf204	SNHG28
SNHG29	SNHG29
C17orf45	SNHG29
NCRNA00188	SNHG29
C17orf76-AS1	SNHG29
FAM211A-AS1	SNHG29
LRRC75A-AS1	SNHG29
SNHG30	SNHG30
LINC02001	SNHG30
SNHG31	SNHG31
SNHG32	SNHG32
C6orf48	SNHG32
SNHG33	SNHG33
LINC00888	SNHG33
SNIP1	SNIP1
SNN	SNN
SNORA1	SNORA1
SNORA1B	SNORA1B
SNORA2A	SNORA2A
SNORA2B	SNORA2B
SNORA2C	SNORA2C
SNORA34	SNORA2C
SNORA3A	SNORA3A
SNORA3	SNORA3A
SNORA45A	SNORA3A
SNORA3B	SNORA3B
SNORA45	SNORA3B
SNORA45B	SNORA3B
SNORA3C	SNORA3C
SNORA4	SNORA4
SNORA5A	SNORA5A
SNORA5B	SNORA5B
SNORA5C	SNORA5C
SNORA6	SNORA6
SNORA7A	SNORA7A
SNORA7B	SNORA7B
SNORA8	SNORA8
SNORA9	SNORA9
SNORA9B	SNORA9B
SNORA10	SNORA10
SNORA10B	SNORA10B
SNORA11	SNORA11
SNORA11B	SNORA11B
SNORA11C	SNORA11C
SNORA11D	SNORA11D
SNORA11E	SNORA11E
SNORA11F	SNORA11F
SNORA11G	SNORA11G
SNORA12	SNORA12
SNORA13	SNORA13
SNORA14A	SNORA14A
SNORA14B	SNORA14B
SNORA15	SNORA15
SNORA15B-1	SNORA15B-1
SNORA15B-2	SNORA15B-2
SNORA15C	SNORA15B-2
SNORA16A	SNORA16A
SNORA16B	SNORA16B
SNORA17A	SNORA17A
SNORA17	SNORA17A
SNORA17B	SNORA17B
SNORA43	SNORA17B
SNORA18	SNORA18
SNORA19	SNORA19
SNORA20	SNORA20
SNORA20B	SNORA20B
SNORA21	SNORA21
SNORA21B	SNORA21B
SNORA22	SNORA22
SNORA22B	SNORA22B
SNORA22C	SNORA22C
SNORA23	SNORA23
SNORA24	SNORA24
SNORA24B	SNORA24B
SNORA25	SNORA25
SNORA25B	SNORA25B
SNORA26	SNORA26
SNORA27	SNORA27
SNORA28	SNORA28
SNORA29	SNORA29
SNORA30	SNORA30
SNORA30B	SNORA30B
SNORA31	SNORA31
SNORA31B	SNORA31B
SNORA32	SNORA32
SNORA33	SNORA33
SNORA35	SNORA35
SNORA35B	SNORA35B
SNORA36A	SNORA36A
SNORA36B	SNORA36B
SNORA36C	SNORA36C
SNORA37	SNORA37
SNORA38	SNORA38
SNORA38B	SNORA38B
SNORA40	SNORA40
SNORA40B	SNORA40B
SNORA40C	SNORA40C
SNORA41	SNORA41
SNORA41B	SNORA41B
SNORA44	SNORA44
SNORA46	SNORA46
SNORA47	SNORA47
SNORA48	SNORA48
SNORA48B	SNORA48B
SNORA49	SNORA49
SNORA50A	SNORA50A
SNORA50	SNORA50A
SNORA76A	SNORA50A
SNORA50B	SNORA50B
SNORA50C	SNORA50C
SNORA76	SNORA50C
SNORA76C	SNORA50C
SNORA50D	SNORA50D
SNORA51	SNORA51
SNORA52	SNORA52
SNORA53	SNORA53
SNORA54	SNORA54
SNORA55	SNORA55
SNORA56	SNORA56
SNORA57	SNORA57
SNORA58	SNORA58
SNORA58B	SNORA58B
SNORA59A	SNORA59A
SNORA59B	SNORA59B
SNORA60	SNORA60
SNORA61	SNORA61
SNORA62	SNORA62
RNE2	SNORA62
RNU108	SNORA62
SNORA63	SNORA63
RNE3	SNORA63
RNU107	SNORA63
SNORA63B	SNORA63B
SNORA63C	SNORA63C
SNORA63D	SNORA63D
SNORA63E	SNORA63E
